"entrez" "genename" "PubMed" "scaledconnectivity"
"3031" 7525 "YES1" 141 0.0602009944338037
"3032" 7528 "YY1" 269 0.0756247724551585
"3033" 7529 "YWHAB" 291 0.390143854885776
"3034" 7531 "YWHAE" 287 0.124924698863767
"3035" 7532 "YWHAG" 194 0.693999939420793
"3036" 7533 "YWHAH" 168 0.684885575317753
"3037" 7534 "YWHAZ" 423 0.266691781051411
"3038" 7536 "SF1" 81 0.089669742236062
"3039" 7538 "ZFP36" 160 0.0324079240243344
"3040" 7542 "ZFPL1" 12 0.163291363500909
"3041" 7543 "ZFX" 34 0.0561738984405451
"3042" 7544 "ZFY" 18 0.00895008959073948
"3043" 7545 "ZIC1" 34 0.057150092310166
"3044" 7546 "ZIC2" 47 0.0235919504730899
"3045" 7551 "ZNF3" 16 0.106895564081811
"3046" 7552 "ZNF711" 13 0.205830435974796
"3047" 7555 "CNBP" 57 0.11361632234708
"3048" 7559 "ZNF12" 8 0.0580261795686572
"3049" 7562 "ZNF708" 5 0.0821979037974421
"3050" 7570 "ZNF22" 14 0.0337033518656457
"3051" 7572 "ZNF24" 39 0.111786264156646
"3052" 7576 "ZNF28" 5 0.0868759516800598
"3053" 7580 "ZNF32" 11 0.136978402822403
"3054" 7581 "ZNF33A" 11 0.295815955822752
"3055" 7582 "ZNF33B" 14 0.134790227089356
"3056" 7586 "ZKSCAN1" 22 0.235382601906532
"3057" 7587 "ZNF37A" 9 0.209812670655508
"3058" 7593 "MZF1" 36 0.0332099957142984
"3059" 7594 "ZNF43" 14 0.046217156316889
"3060" 7596 "ZNF45" 11 0.0906138154546527
"3061" 7625 "ZNF74" 14 0.123482744851859
"3062" 7629 "ZNF76" 16 0.0465719952120329
"3063" 7637 "ZNF84" 9 0.110807908204421
"3064" 7644 "ZNF91" 13 0.255746022643262
"3065" 7681 "MKRN3" 24 0.0862946564713212
"3066" 7690 "ZNF131" 21 0.0427283804312655
"3067" 7692 "ZNF133" 17 0.0556671256708812
"3068" 7699 "ZNF140" 8 0.123433865944992
"3069" 7701 "ZNF142" 14 0.256050008333848
"3070" 7703 "PCGF2" 57 0.0974231322601445
"3071" 7704 "ZBTB16" 136 0.089040582484023
"3072" 7705 "ZNF146" 17 0.0380680229499123
"3073" 7706 "TRIM25" 84 0.0437967342213499
"3074" 7707 "ZNF148" 55 0.100723550405437
"3075" 7709 "ZBTB17" 68 0.0427549669240551
"3076" 7716 "VEZF1" 8 0.103371503572802
"3077" 7726 "TRIM26" 49 0.053457353043308
"3078" 7732 "RNF112" 8 0.13986280960386
"3079" 7741 "ZNF187" 9 0.0368960249332939
"3080" 7743 "ZNF189" 13 0.0193495019442587
"3081" 7745 "ZNF192" 14 0.236425614594855
"3082" 7748 "ZNF195" 12 0.0495960331184098
"3083" 7750 "ZMYM2" 57 0.153811959875061
"3084" 7755 "ZNF205" 11 0.10193083821534
"3085" 7756 "ZNF207" 27 0.154926089876442
"3086" 7760 "ZNF213" 10 0.0763107810451198
"3087" 7763 "ZFAND5" 15 0.0246603978829121
"3088" 7764 "ZNF217" 49 0.145275056822367
"3089" 7769 "ZNF226" 8 0.0774865567678105
"3090" 7770 "ZNF227" 10 0.0590170722059528
"3091" 7776 "ZNF236" 9 0.223897463732947
"3092" 7786 "MAP3K12" 34 0.100560920960569
"3093" 7791 "ZYX" 83 0.159510021407712
"3094" 7798 "LUZP1" 20 0.280900633273423
"3095" 7799 "PRDM2" 71 0.293090190281614
"3096" 7802 "DNALI1" 18 0.066541925202118
"3097" 7803 "PTP4A1" 52 0.0307512986664141
"3098" 7804 "LRP8" 78 0.140314284231368
"3099" 7805 "LAPTM5" 24 0.308913026016664
"3100" 7812 "CSDE1" 54 0.0432992228371536
"3101" 7813 "EVI5" 30 0.031833520456907
"3102" 7818 "DAP3" 62 0.183346446891661
"3103" 7832 "BTG2" 87 0.00151977361986282
"3104" 7837 "PXDN" 37 0.026488778794035
"3105" 7840 "ALMS1" 75 0.142537405248618
"3106" 7841 "MOGS" 57 0.101161908410504
"3107" 7844 "RNF103" 16 0.0943963130725163
"3108" 7846 "TUBA1A" 202 0.193341022310147
"3109" 7852 "CXCR4" 1571 0.150640200330563
"3110" 7857 "SCG2" 47 0.00508133321751066
"3111" 7862 "BRPF1" 20 0.0742007403769072
"3112" 7866 "IFRD2" 19 0.243710764660536
"3113" 7867 "MAPKAPK3" 44 0.160852926715715
"3114" 7869 "SEMA3B" 35 0.0765577473932332
"3115" 7871 "SLMAP" 31 0.0790373359630513
"3116" 7873 "MANF" 31 0.247188797536723
"3117" 7874 "USP7" 201 0.25984672225218
"3118" 7879 "RAB7A" 143 0.0341049613914517
"3119" 7881 "KCNAB1" 39 0.274715766755763
"3120" 7884 "SLBP" 48 0.148868649690439
"3121" 7903 "ST8SIA4" 34 0.120448717075178
"3122" 7905 "REEP5" 25 0.225830984542423
"3123" 7913 "DEK" 121 0.0713628750390202
"3124" 7915 "ALDH5A1" 48 0.221522708951371
"3125" 7916 "BAT2" 76 0.158358787736709
"3126" 7917 "BAT3" 131 0.0597782894840346
"3127" 7918 "BAT4" 26 0.0927363856329288
"3128" 7919 "BAT1" 106 0.0826216457583476
"3129" 7920 "BAT5" 29 0.0248174815291509
"3130" 7922 "SLC39A7" 30 0.118969743818554
"3131" 7936 "RDBP" 60 0.234774397182223
"3132" 7940 "LST1" 38 0.182244905127882
"3133" 7942 "TFEB" 46 0.0492849765069538
"3134" 7957 "EPM2A" 77 0.0383227790119812
"3135" 7965 "AIMP2" 65 0.140620805185782
"3136" 7975 "MAFK" 29 0.048963638536387
"3137" 7976 "FZD3" 40 0.0472217992450826
"3138" 7979 "SHFM1" 48 0.25096433445327
"3139" 7982 "ST7" 32 0.00456145138553543
"3140" 7988 "ZNF212" 11 0.0468457854166499
"3141" 7991 "TUSC3" 36 0.0683683198462554
"3142" 7994 "MYST3" 56 0.274718892940517
"3143" 8019 "BRD3" 37 0.209460386767439
"3144" 8021 "NUP214" 99 0.0985653216745306
"3145" 8027 "STAM" 70 0.126260205368154
"3146" 8030 "CCDC6" 54 0.273963070144667
"3147" 8031 "NCOA4" 68 0.0776030376264379
"3148" 8036 "SHOC2" 32 0.18013224158163
"3149" 8050 "PDHX" 48 0.152037389543508
"3150" 8065 "CUL5" 149 0.0862407170812482
"3151" 8073 "PTP4A2" 35 0.0751322235927874
"3152" 8078 "USP5" 65 0.0287046349777776
"3153" 8079 "MLF2" 33 0.031423029905995
"3154" 8082 "SSPN" 30 0.0226715271491348
"3155" 8085 "MLL2" 87 0.236752475248467
"3156" 8086 "AAAS" 52 0.096001553123178
"3157" 8087 "FXR1" 73 0.0528968574319128
"3158" 8099 "CDK2AP1" 50 0.108642062417359
"3159" 8100 "IFT88" 30 0.0163030753144116
"3160" 8106 "PABPN1" 96 0.0628041648224354
"3161" 8110 "DPF3" 17 0.0299025152598106
"3162" 8120 "AP3B2" 24 0.513828794616624
"3163" 8125 "ANP32A" 68 0.0319820428599968
"3164" 8131 "NPRL3" 22 0.0799107620802972
"3165" 8140 "SLC7A5" 115 0.0179878862130055
"3166" 8148 "TAF15" 72 0.0494047574548779
"3167" 8153 "RND2" 20 0.0460622753494675
"3168" 8165 "AKAP1" 51 0.133547818863525
"3169" 8175 "SF3A2" 47 0.0734095411213511
"3170" 8189 "SYMPK" 42 0.0381751414605658
"3171" 8192 "CLPP" 19 0.330794648455491
"3172" 8193 "DPF1" 7 0.140142146666066
"3173" 8195 "MKKS" 48 0.149463718616186
"3174" 8202 "NCOA3" 312 0.125086964782698
"3175" 8204 "NRIP1" 113 0.0416603837334147
"3176" 8209 "C21orf33" 23 0.0936748772018255
"3177" 8214 "DGCR6" 15 0.0499034387889155
"3178" 8216 "LZTR1" 21 0.0149770652127668
"3179" 8218 "CLTCL1" 40 0.0621790392266374
"3180" 8220 "DGCR14" 33 0.0658440066652873
"3181" 8225 "?" 6 0.0692999810915959
"3182" 8226 "HDHD1A" 12 0.0262449994700462
"3183" 8227 "SFRS17A" 16 0.0388774959167595
"3184" 8228 "PNPLA4" 17 0.083175316885682
"3185" 8237 "USP11" 57 0.287703121913036
"3186" 8239 "USP9X" 103 0.140836512367942
"3187" 8241 "RBM10" 64 0.0826989424469442
"3188" 8242 "KDM5C" 45 0.10510688125318
"3189" 8243 "SMC1A" 141 0.0808626928880653
"3190" 8260 "NAA10" 84 0.349658320234397
"3191" 8266 "UBL4A" 58 0.129911504455043
"3192" 8270 "LAGE3" 19 0.224724518845064
"3193" 8284 "KDM5D" 25 0.00747473804223333
"3194" 8287 "USP9Y" 31 0.00810503275332746
"3195" 8289 "ARID1A" 155 0.0743826133290438
"3196" 8291 "DYSF" 129 0.0529278854902557
"3197" 8293 "SERF1A" 15 0.142465793915793
"3198" 8295 "TRRAP" 108 0.0984551739162123
"3199" 8301 "PICALM" 104 0.0733762498725502
"3200" 8303 "SNN" 13 0.0604464004745926
"3201" 8312 "AXIN1" 188 0.0666535502565454
"3202" 8313 "AXIN2" 100 0.0771489235569581
"3203" 8314 "BAP1" 141 0.204529044911447
"3204" 8315 "BRAP" 45 0.0966429411319716
"3205" 8317 "CDC7" 74 0.0742155170387594
"3206" 8321 "FZD1" 46 0.0497448584759803
"3207" 8322 "FZD4" 58 0.00985275878154527
"3208" 8324 "FZD7" 48 0.0977718393918288
"3209" 8334 "HIST1H2AC" 28 0.11826870353744
"3210" 8349 "HIST2H2BE" 156 0.0102729732323461
"3211" 8370 "HIST2H4A" 116 0.12192080555088
"3212" 8379 "MAD1L1" 112 0.0618212669701983
"3213" 8394 "PIP5K1A" 46 0.0692447254973685
"3214" 8396 "PIP4K2B" 31 0.452157535006082
"3215" 8398 "PLA2G6" 116 0.190653930629983
"3216" 8402 "SLC25A11" 48 0.153406565861591
"3217" 8404 "SPARCL1" 30 0.0636797784289462
"3218" 8405 "SPOP" 70 0.00842906975003111
"3219" 8406 "SRPX" 20 0.06558447142546
"3220" 8407 "TAGLN2" 58 0.348608974891772
"3221" 8408 "ULK1" 87 0.309697624041809
"3222" 8409 "UXT" 45 0.4486721917223
"3223" 8411 "EEA1" 76 0.0369426795877707
"3224" 8412 "BCAR3" 39 0.012386194977322
"3225" 8417 "STX7" 57 0.0861053190390113
"3226" 8424 "BBOX1" 22 0.0264169925671917
"3227" 8425 "LTBP4" 42 0.0112800850918042
"3228" 8427 "ZNF282" 13 0.0483154890879959
"3229" 8428 "STK24" 60 0.0782718946933079
"3230" 8436 "SDPR" 26 0.0493989648234852
"3231" 8439 "NSMAF" 17 0.145762147417986
"3232" 8440 "NCK2" 78 0.0448577117678386
"3233" 8443 "GNPAT" 34 0.118647266233765
"3234" 8445 "DYRK2" 31 0.0237103910152093
"3235" 8448 "DOC2A" 18 0.830422286741244
"3236" 8449 "DHX16" 37 0.0367739739572563
"3237" 8450 "CUL4B" 110 0.0549090963065574
"3238" 8451 "CUL4A" 209 0.0694354102737092
"3239" 8452 "CUL3" 201 0.0582729535085821
"3240" 8453 "CUL2" 146 0.132044496348974
"3241" 8454 "CUL1" 357 0.055675780067207
"3242" 8455 "ATRN" 31 0.222324793151103
"3243" 8459 "TPST2" 24 0.0535438528497349
"3244" 8460 "TPST1" 25 0.154192249791701
"3245" 8463 "TEAD2" 24 0.126286937157846
"3246" 8467 "SMARCA5" 104 0.0889034595598619
"3247" 8470 "SORBS2" 56 0.430384584349647
"3248" 8473 "OGT" 144 0.0449655852027601
"3249" 8475 "EPR1" 0 0.162528344828295
"3250" 8476 "CDC42BPA" 36 0.108822338789235
"3251" 8479 "HIRIP3" 27 0.0852973927540722
"3252" 8480 "RAE1" 66 0.170066131780133
"3253" 8481 "OFD1" 64 0.0335052606115769
"3254" 8482 "SEMA7A" 39 0.0336388412560911
"3255" 8490 "RGS5" 53 0.0111165233731468
"3256" 8491 "MAP4K3" 24 0.0384677717171934
"3257" 8493 "PPM1D" 103 0.0544943474290805
"3258" 8495 "PPFIBP2" 21 0.0350782208686811
"3259" 8496 "PPFIBP1" 30 0.0510658169412701
"3260" 8497 "PPFIA4" 16 0.564282478644772
"3261" 8498 "RANBP3" 33 0.0511413501934218
"3262" 8499 "PPFIA2" 20 0.630079928253953
"3263" 8500 "PPFIA1" 48 0.0380352945343684
"3264" 8502 "PKP4" 52 0.111225519705028
"3265" 8503 "PIK3R3" 60 0.0121269989368097
"3266" 8505 "PARG" 49 0.174480272382371
"3267" 8506 "CNTNAP1" 20 0.493881810382885
"3268" 8507 "ENC1" 27 0.668877438683251
"3269" 8508 "NIPSNAP1" 32 0.0368667169537837
"3270" 8509 "NDST2" 10 0.0915327559494479
"3271" 8514 "KCNAB2" 27 0.923964989511372
"3272" 8517 "IKBKG" 371 0.047215082220468
"3273" 8518 "IKBKAP" 81 0.0916721884305941
"3274" 8519 "IFITM1" 54 0.0385676902839737
"3275" 8520 "HAT1" 50 0.243556532205374
"3276" 8522 "GAS7" 34 0.304056381003167
"3277" 8525 "DGKZ" 42 0.669605798292509
"3278" 8527 "DGKD" 29 0.0847439133074222
"3279" 8531 "CSDA" 64 0.108769567852781
"3280" 8533 "COPS3" 87 0.291970849401097
"3281" 8534 "CHST1" 25 0.251832795304077
"3282" 8535 "CBX4" 72 0.0700882241180921
"3283" 8536 "CAMK1" 55 0.103510430190199
"3284" 8537 "BCAS1" 15 0.0364757930245337
"3285" 8539 "API5" 46 0.0256645457524333
"3286" 8540 "AGPS" 45 0.0478575376975144
"3287" 8541 "PPFIA3" 15 0.751411255204933
"3288" 8542 "APOL1" 120 0.0599468765561129
"3289" 8543 "LMO4" 46 0.145259464070233
"3290" 8544 "PIR" 23 0.0889222672411588
"3291" 8545 "CGGBP1" 29 0.0383298560839827
"3292" 8546 "AP3B1" 63 0.116732818735444
"3293" 8549 "LGR5" 110 0.07574250694161
"3294" 8553 "BHLHE40" 66 0.0642086117722495
"3295" 8554 "PIAS1" 157 0.123839638923785
"3296" 8555 "CDC14B" 25 0.0936987089255489
"3297" 8558 "CDK10" 35 0.0678350734864648
"3298" 8560 "DEGS1" 15 0.168603710023518
"3299" 8562 "DENR" 22 0.104856395699681
"3300" 8565 "YARS" 57 0.0368896935416395
"3301" 8566 "PDXK" 39 0.216171691239532
"3302" 8567 "MADD" 58 0.616006023932878
"3303" 8568 "RRP1" 27 0.106312404681672
"3304" 8569 "MKNK1" 67 0.114011590369262
"3305" 8570 "KHSRP" 82 0.0818362195418211
"3306" 8573 "CASK" 97 0.0863232909388944
"3307" 8574 "AKR7A2" 28 0.108062235511005
"3308" 8575 "PRKRA" 89 0.152711871100203
"3309" 8576 "STK16" 23 0.162766666836789
"3310" 8577 "TMEFF1" 7 0.151419103020541
"3311" 8601 "RGS20" 26 0.0799969710616011
"3312" 8602 "NOP14" 21 0.104169918164465
"3313" 8603 "FAM193A" 9 0.0989765410536724
"3314" 8604 "SLC25A12" 54 0.426940340866159
"3315" 8605 "PLA2G4C" 36 0.0368759097105104
"3316" 8607 "RUVBL1" 172 0.15373169231486
"3317" 8611 "PPAP2A" 32 0.0818363569146386
"3318" 8612 "PPAP2C" 14 0.0897166749920643
"3319" 8613 "PPAP2B" 37 0.0242199960334248
"3320" 8614 "STC2" 50 0.00346390067885718
"3321" 8615 "USO1" 59 0.0620789613343412
"3322" 8618 "CADPS" 29 0.26378753156593
"3323" 8621 "CDK13" 41 0.0554687694950012
"3324" 8622 "PDE8B" 32 0.076347601983278
"3325" 8623 "ASMTL" 17 0.0395305576405245
"3326" 8625 "RFXANK" 24 0.204766429720293
"3327" 8629 "JRK" 9 0.124423950729552
"3328" 8634 "RTCD1" 16 0.150534912331575
"3329" 8635 "RNASET2" 45 0.183501847776145
"3330" 8636 "SSNA1" 21 0.269668397118707
"3331" 8637 "EIF4EBP3" 20 0.114644407402885
"3332" 8642 "DCHS1" 8 0.0344979991697426
"3333" 8644 "AKR1C3" 136 0.0395736276253757
"3334" 8646 "CHRD" 30 0.224268058976449
"3335" 8648 "NCOA1" 272 0.197608767548338
"3336" 8649 "MAPKSP1" 40 0.116652223241222
"3337" 8650 "NUMB" 98 0.0748264985101216
"3338" 8653 "DDX3Y" 42 0.00874774901732808
"3339" 8655 "DYNLL1" 122 0.220667183817083
"3340" 8658 "TNKS" 93 0.126234149535401
"3341" 8659 "ALDH4A1" 24 0.0151259206053653
"3342" 8660 "IRS2" 205 0.0303745829075831
"3343" 8661 "EIF3A" 119 0.224102599393283
"3344" 8662 "EIF3B" 83 0.082973465895412
"3345" 8663 "EIF3C" 70 0.109148616364147
"3346" 8664 "EIF3D" 59 0.0778623618479596
"3347" 8665 "EIF3F" 74 0.106268410086412
"3348" 8666 "EIF3G" 57 0.169827797715605
"3349" 8667 "EIF3H" 83 0.0528499408523904
"3350" 8668 "EIF3I" 71 0.414397128442628
"3351" 8669 "EIF3J" 41 0.017363702283647
"3352" 8671 "SLC4A4" 81 0.0353911063707732
"3353" 8672 "EIF4G3" 39 0.102925995984328
"3354" 8673 "VAMP8" 68 0.323988021142303
"3355" 8674 "VAMP4" 31 0.0504769586640858
"3356" 8675 "STX16" 37 0.0272927579524707
"3357" 8677 "STX10" 13 0.179820599651084
"3358" 8678 "BECN1" 345 0.00816075224165426
"3359" 8681 "JMJD7-PLA2G4B" 20 0.0609571469638083
"3360" 8682 "PEA15" 79 0.0736622172500287
"3361" 8683 "SFRS9" 63 0.258199774302708
"3362" 8690 "JRKL" 7 0.104782000748464
"3363" 8692 "HYAL2" 53 0.156593444180723
"3364" 8694 "DGAT1" 45 0.0576367647596888
"3365" 8697 "CDC23" 81 0.0939625435731104
"3366" 8702 "B4GALT4" 19 0.112162868749727
"3367" 8703 "B4GALT3" 25 0.117845050537925
"3368" 8704 "B4GALT2" 21 0.0883080803313064
"3369" 8706 "B3GALNT1" 30 0.09488193232373
"3370" 8707 "B3GALT2" 17 0.253516356364467
"3371" 8715 "NOL4" 18 0.220117337186477
"3372" 8720 "MBTPS1" 49 0.0404696019870548
"3373" 8721 "EDF1" 28 0.206669016021079
"3374" 8722 "CTSF" 26 0.0415357860537525
"3375" 8723 "SNX4" 25 0.0743651509699023
"3376" 8724 "SNX3" 40 0.223294765400913
"3377" 8725 "C19orf2" 39 0.0497486040254061
"3378" 8727 "CTNNAL1" 28 0.115694935510949
"3379" 8728 "ADAM19" 41 0.049487724745069
"3380" 8729 "GBF1" 83 0.200202720932344
"3381" 8731 "RNMT" 27 0.152070334623712
"3382" 8733 "GPAA1" 23 0.0936355589870684
"3383" 8736 "MYOM1" 22 0.0355052736898923
"3384" 8737 "RIPK1" 271 0.219640836785029
"3385" 8741 "TNFSF13" 156 0.12255058489945
"3386" 8742 "TNFSF12" 147 0.126506223099232
"3387" 8743 "TNFSF10" 703 0.101542241189023
"3388" 8745 "ADAM23" 28 0.229186198980764
"3389" 8751 "ADAM15" 71 0.0823468757575178
"3390" 8754 "ADAM9" 77 0.133247944591251
"3391" 8760 "CDS2" 19 0.046172388978729
"3392" 8761 "PABPC4" 86 0.0940614389528631
"3393" 8763 "CD164" 32 0.231745919896607
"3394" 8764 "TNFRSF14" 102 0.179435803011321
"3395" 8766 "RAB11A" 158 0.0628254977288481
"3396" 8767 "RIPK2" 122 0.0354650163053385
"3397" 8772 "FADD" 258 0.28412020638955
"3398" 8773 "SNAP23" 94 0.195833935243572
"3399" 8774 "NAPG" 34 0.438875754888364
"3400" 8775 "NAPA" 55 0.107052926766342
"3401" 8776 "MTMR1" 17 0.158596861293977
"3402" 8777 "MPDZ" 48 0.126212884804174
"3403" 8780 "RIOK3" 23 0.155080086730908
"3404" 8786 "RGS11" 20 0.0604354123694426
"3405" 8787 "RGS9" 30 0.0310974763803236
"3406" 8790 "FPGT" 10 0.262528225160186
"3407" 8795 "TNFRSF10B" 293 0.0877655618145563
"3408" 8798 "DYRK4" 16 0.133679750837473
"3409" 8799 "PEX11B" 28 0.113544071914024
"3410" 8801 "SUCLG2" 31 0.104702235938914
"3411" 8802 "SUCLG1" 28 0.195722787041266
"3412" 8803 "SUCLA2" 39 0.258745244106239
"3413" 8804 "CREG1" 34 0.144013030689747
"3414" 8805 "TRIM24" 64 0.0464788466497624
"3415" 8812 "CCNK" 31 0.10852356563393
"3416" 8815 "BANF1" 84 0.277813531753379
"3417" 8816 "DCAF5" 23 0.121163307285216
"3418" 8818 "DPM2" 11 0.20262794535933
"3419" 8819 "SAP30" 52 0.156357197451706
"3420" 8824 "CES2" 56 0.085260775129474
"3421" 8826 "IQGAP1" 208 0.216370135970495
"3422" 8828 "NRP2" 95 0.0296922526101932
"3423" 8829 "NRP1" 225 0.125579958159523
"3424" 8831 "SYNGAP1" 37 0.384425113575874
"3425" 8833 "GMPS" 37 0.0744382748648693
"3426" 8835 "SOCS2" 93 0.102953991158109
"3427" 8836 "GGH" 70 0.246789663252343
"3428" 8837 "CFLAR" 310 0.137739457390045
"3429" 8841 "HDAC3" 342 0.317211405181812
"3430" 8842 "PROM1" 400 0.0469759949385961
"3431" 8844 "KSR1" 51 0.139428829871643
"3432" 8848 "TSC22D1" 42 0.0476405400470199
"3433" 8850 "KAT2B" 320 0.0602936289202859
"3434" 8851 "CDK5R1" 94 0.543628086314271
"3435" 8853 "ASAP2" 31 0.0338947966417224
"3436" 8857 "FCGBP" 24 0.108091322860392
"3437" 8859 "STK19" 23 0.0729640358061539
"3438" 8861 "LDB1" 54 0.13846933750281
"3439" 8862 "APLN" 175 0.0895322011486036
"3440" 8863 "PER3" 110 0.0767294099422209
"3441" 8864 "PER2" 118 0.0839268456065544
"3442" 8867 "SYNJ1" 52 0.715055913855136
"3443" 8869 "ST3GAL5" 32 0.0500249516328731
"3444" 8870 "IER3" 65 0.0754423975861857
"3445" 8871 "SYNJ2" 32 0.111058691410441
"3446" 8872 "CDC123" 52 0.034112672276552
"3447" 8874 "ARHGEF7" 112 0.0992373002501314
"3448" 8878 "SQSTM1" 432 0.0941857328008371
"3449" 8879 "SGPL1" 42 0.0792473152806493
"3450" 8880 "FUBP1" 74 0.0433154286413383
"3451" 8881 "CDC16" 87 0.0703419681679271
"3452" 8882 "ZNF259" 55 0.109911884462013
"3453" 8883 "NAE1" 43 0.0445289446004757
"3454" 8884 "SLC5A6" 35 0.0337650263993165
"3455" 8886 "DDX18" 46 0.0672064178994258
"3456" 8887 "TAX1BP1" 55 0.00660651884932773
"3457" 8888 "MCM3AP" 46 0.0768566689523232
"3458" 8890 "EIF2B4" 56 0.124227420292272
"3459" 8891 "EIF2B3" 44 0.318685233372656
"3460" 8892 "EIF2B2" 52 0.0917544685470285
"3461" 8893 "EIF2B5" 62 0.0343780676305863
"3462" 8894 "EIF2S2" 57 0.0878060910089354
"3463" 8895 "CPNE3" 34 0.090940551283701
"3464" 8896 "BUD31" 18 0.413676772796904
"3465" 8897 "MTMR3" 45 0.193257646881395
"3466" 8898 "MTMR2" 38 0.0158262727177844
"3467" 8899 "PRPF4B" 48 0.0931849499981757
"3468" 8904 "CPNE1" 31 0.106392699295832
"3469" 8905 "AP1S2" 45 0.12433770982201
"3470" 8906 "AP1G2" 43 0.0339294775511012
"3471" 8907 "AP1M1" 94 0.0767250338483184
"3472" 8908 "GYG2" 19 0.0193163734533305
"3473" 8910 "SGCE" 76 0.0167626307451804
"3474" 8912 "CACNA1H" 82 0.0136132443590125
"3475" 8913 "CACNA1G" 42 0.149576018084158
"3476" 8914 "TIMELESS" 70 0.0891156050972499
"3477" 8916 "HERC3" 19 0.286506734065614
"3478" 8924 "HERC2" 88 0.317826212200504
"3479" 8925 "HERC1" 29 0.466622934107172
"3480" 8926 "SNURF" 20 0.359864670733926
"3481" 8927 "BSN" 31 0.860785664079971
"3482" 8932 "MBD2" 112 0.25287691934663
"3483" 8933 "FAM127A" 13 0.0869527991051888
"3484" 8934 "RAB7L1" 23 0.0631985399975089
"3485" 8935 "SKAP2" 34 0.0841713480546772
"3486" 8936 "WASF1" 78 0.372472399826091
"3487" 8938 "BAIAP3" 15 0.104595694779259
"3488" 8939 "FUBP3" 40 0.162749644543728
"3489" 8940 "TOP3B" 28 0.0604996721347149
"3490" 8941 "CDK5R2" 17 0.603440489244165
"3491" 8943 "AP3D1" 66 0.0693342627006431
"3492" 8945 "BTRC" 337 0.568326085120665
"3493" 8971 "H1FX" 45 0.0854767234434433
"3494" 8974 "P4HA2" 32 0.0617599052245351
"3495" 8975 "USP13" 32 0.0832107503279728
"3496" 8976 "WASL" 122 0.0240221379216287
"3497" 8985 "PLOD3" 38 0.150518067888897
"3498" 8986 "RPS6KA4" 38 0.0991585013515993
"3499" 8991 "SELENBP1" 58 0.0220915907225273
"3500" 8992 "ATP6V0E1" 21 0.36707081250602
"3501" 8994 "LIMD1" 38 0.0481998822946555
"3502" 8996 "NOL3" 42 0.0731907901363574
"3503" 8997 "KALRN" 59 0.801989915232425
"3504" 9001 "HAP1" 42 0.00220567221437694
"3505" 9013 "TAF1C" 32 0.061929157800877
"3506" 9019 "MPZL1" 34 0.0330071984705106
"3507" 9020 "MAP3K14" 114 0.106205408153979
"3508" 9021 "SOCS3" 366 0.100049855744917
"3509" 9023 "CH25H" 22 0.00680290656088489
"3510" 9024 "BRSK2" 29 0.361834312497207
"3511" 9026 "HIP1R" 38 0.110369529838929
"3512" 9031 "BAZ1B" 49 0.0496137973632622
"3513" 9037 "SEMA5A" 36 0.0205559023277472
"3514" 9039 "UBA3" 42 0.183850128407366
"3515" 9040 "UBE2M" 69 0.111634448253508
"3516" 9043 "SPAG9" 65 0.203631077206722
"3517" 9044 "BTAF1" 36 0.158107735870475
"3518" 9045 "RPL14" 67 0.137610955017581
"3519" 9049 "AIP" 115 0.131658996889268
"3520" 9051 "PSTPIP1" 47 0.0505091254313047
"3521" 9053 "MAP7" 30 0.132698954905571
"3522" 9054 "NFS1" 29 0.0244490331914508
"3523" 9055 "PRC1" 58 0.113535194248185
"3524" 9056 "SLC7A7" 31 0.269682968308248
"3525" 9057 "SLC7A6" 17 0.0336613834476904
"3526" 9060 "PAPSS2" 28 0.0243622437761577
"3527" 9061 "PAPSS1" 32 0.00929322479041197
"3528" 9064 "MAP3K6" 19 0.0964927195008913
"3529" 9066 "SYT7" 19 0.804361292233128
"3530" 9069 "CLDN12" 30 0.0806037962501927
"3531" 9070 "ASH2L" 95 0.012010275627642
"3532" 9071 "CLDN10" 29 0.0619585466376015
"3533" 9079 "LDB2" 22 0.48216288840298
"3534" 9086 "EIF1AY" 23 0.00847433668464049
"3535" 9088 "PKMYT1" 33 0.0731528354466368
"3536" 9091 "PIGQ" 19 0.058892893445025
"3537" 9092 "SART1" 77 0.113432510951371
"3538" 9093 "DNAJA3" 84 0.0834519153083896
"3539" 9094 "UNC119" 34 0.0204088248738107
"3540" 9097 "USP14" 53 0.0598805668685904
"3541" 9099 "USP2" 79 0.0170243651095236
"3542" 9100 "USP10" 57 0.0839342478012357
"3543" 9101 "USP8" 90 0.0683251394779763
"3544" 9104 "RGN" 47 0.0627285922805777
"3545" 9107 "MTMR6" 27 0.0679202268614713
"3546" 9108 "MTMR7" 10 0.292450004669769
"3547" 9110 "MTMR4" 18 0.0946981231752937
"3548" 9111 "NMI" 49 0.227705412978743
"3549" 9112 "MTA1" 194 0.0680321565128547
"3550" 9113 "LATS1" 94 0.237674156191684
"3551" 9114 "ATP6V0D1" 50 0.224950131291324
"3552" 9117 "SEC22C" 7 0.0579514278034302
"3553" 9118 "INA" 41 0.321057815210158
"3554" 9122 "SLC16A4" 61 0.103004317990777
"3555" 9123 "SLC16A3" 21 0.157327595944502
"3556" 9124 "PDLIM1" 38 0.0986773687338354
"3557" 9126 "SMC3" 118 0.120924994027614
"3558" 9127 "P2RX6" 21 0.067488466346745
"3559" 9128 "PRPF4" 58 0.0928739361976932
"3560" 9129 "PRPF3" 69 0.0349356609132898
