fromNode	toNode	weight	direction	fromAltName	toAltName
HERC6|55008	IFI44L|10964	0.0927774880936651	undirected	NA	NA
EIF2AK2|5610	USP18|11274	0.0644262843349211	undirected	NA	NA
EIF2AK2|5610	IFI44|10561	0.0676165648046763	undirected	NA	NA
EIF2AK2|5610	IFI44L|10964	0.0631527586768796	undirected	NA	NA
CXCL11|6373	IDO1|3620	0.0750577127412089	undirected	NA	NA
ETV7|51513	FBXO6|26270	0.0753975305096063	undirected	NA	NA
ETV7|51513	IL15RA|3601	0.109748937975674	undirected	NA	NA
CMPK2|129607	SP110|3431	0.0884354068624538	undirected	NA	NA
CMPK2|129607	USP18|11274	0.0966375420102461	undirected	NA	NA
CMPK2|129607	IFIT2|3433	0.080554508740754	undirected	NA	NA
CMPK2|129607	IFI44|10561	0.0902557147136494	undirected	NA	NA
CMPK2|129607	IFI44L|10964	0.104118853799589	undirected	NA	NA
SP110|3431	USP18|11274	0.0797205394553075	undirected	NA	NA
SP110|3431	IFIT2|3433	0.07402587276885	undirected	NA	NA
SP110|3431	IFI44|10561	0.0912499571500522	undirected	NA	NA
SP110|3431	IFI44L|10964	0.0898267529748463	undirected	NA	NA
USP18|11274	IFIT2|3433	0.0615851965201765	undirected	NA	NA
USP18|11274	IFI44|10561	0.143492395463817	undirected	NA	NA
USP18|11274	IFI44L|10964	0.157957391089849	undirected	NA	NA
IFIT2|3433	IFI44L|10964	0.0613608217049744	undirected	NA	NA
IFI44|10561	IFI44L|10964	0.234306582069486	undirected	NA	NA
